Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Group
-8.276423451439282,-6.281312110354658,-6.20996049347236,3.8729902877930975,-1.8682918006838172,5.639351261413172,4.179018486683139,-6.159004672079247,1.2583384024020123,4.858176920976057,35.829047829510245,5.044523069550586,42.28362096151493,-15.756104631591498,20.09270213570987,-32.87243971952434,39.53649150583347,-25.194985011138105,44.903251162668056,-48.30085426525215,18.18368967363999,-34.99438302984437,27.081147218541105,-0.8094069706446305,40.965025256416865,21.506920971447713,26.826598864849686,-37.952063081981066,-40.343878966267944,35.05577051866997,-27.422615641748006,36.69418260791785,-35.746186252235574,-19.154871934619045,42.87387292602213,33.971783308147295,-44.5757356094485,-5.1902489714836335,40.986784214361066,-48.5242157874886,-39.26805132318442,14.519588504555344,-39.50165170976902,-5.116174885958969,0.7822781916870483,36.02540635070385,45.73908202870169,1.2230947947478796,1.036032170498224,22.679533848957078,-30.749338335189147,44.085854063978175,-49.88010755468301,-49.82061299277121,12.566636180334726,-15.851530771923173,-10.188475970194332,-27.85628241426664,-9.219760258473954,32.79831434226898,19.92494481902861,-40.53462441569329,-44.33201613528421,0.6192797476858161,23.016096336637105,16.44890690964182,36.41146937065861,-36.6735382141273,10.575263687778005,26.601454733000267,43.78407880301229,-39.91169626153058,-26.035814927821377,-14.540856783713828,4.075042505204152,-9.138780559361606,36.11172840151745,45.05269378820449,-42.992134372778736,19.968063230765026,-38.57266812511906,39.79551539368731,-35.79014565547898,49.15112085490017,-7.224978806568906,-11.806311734924599,8.628048435974655,-10.564356350765635,-26.53063933209687,12.91438441942256,22.83635985600678,44.532160520260604,-9.08813924209381,20.57729355302871,33.360351654193465,33.1383815868042,-46.57298614202132,-14.429767996781365,-48.65816408337239,5.907992072563204,A
2.6608584695144604,2.000330161759617,4.792217748015359,-8.864385214873863,4.628438947228657,-4.546894736931433,1.4374450901870812,-5.153900106069851,6.7763514441367505,-0.3888129139848786,36.509042610041604,31.491803353833788,31.124957270633416,-14.816400216251402,-45.36703451792904,-32.75822783462644,17.06913590081747,-36.615720553295574,-37.467163224627264,-14.632476088727472,-40.546517207045895,-17.021585785487446,46.96926537247809,-48.004889121523554,33.05428072183649,49.362166301437156,-6.359472588234425,44.30553687430489,-23.885513152263716,48.22973012492159,36.15513109431835,38.46975700428652,-36.96016411852163,37.00624178454376,44.18229906707293,31.904797909999544,-40.86359767529125,-41.52233675945257,-14.239400637341504,20.492566730885997,-48.75471718328341,45.0645746196961,2.5449266113433353,-14.162755731644005,6.122892919054493,21.578619667381375,-22.672091226747682,-20.88763527721369,-3.1823150087647676,16.993072656018782,20.637033492179484,-17.59433605763597,-17.75084405517994,-1.289125382692113,4.192170059942214,14.941413493927172,11.77096816998916,-12.748211599331015,-20.311320973350146,-19.20788088687194,14.540105770347395,-6.685244561864977,-36.565063770325544,-49.40769408737473,-47.03226359343326,36.7516347099061,-4.217278861952835,15.742720399307757,42.9037496128832,-37.37201459236462,-5.2384104617756435,3.9067396878647926,34.15349072337763,49.37184246216286,21.167848665782415,14.183410299355515,42.03125293738945,33.7380912950113,36.504416454457484,-49.72942753296326,1.4432091536516793,28.272856738532155,-31.854287752430043,25.145229160305576,-49.08398483476204,7.516669112474396,35.13281199933412,-6.865164177465367,23.945252771597097,3.0398669910869387,14.729097842028423,1.666791587552332,-2.416325673409993,34.16265796132119,-40.72568144109205,8.465128535103105,-38.51895122021981,6.2807911645101555,46.35960426817225,-44.29021089887013,A
2.858824240499672,5.881640869534561,7.906305101427286,4.64124194138682,-7.024628476191886,7.090647391715731,2.3715583173101233,2.188995167605473,8.42681119609843,-5.023368886682338,-7.799319680360696,30.197120027608022,-13.030843162969106,2.0314767464001093,-38.52921931185518,-27.69267247606082,18.642520545077574,32.858755401459334,14.645634966588617,33.69208794785624,10.565746717419763,31.02082089353827,48.28868009369462,-41.71752658620588,-2.0350369870290166,-31.01073336472775,-3.477145238537979,-0.041325516814502805,12.1921276205751,-6.0702013016808465,-17.52875722377987,-45.68317046075441,-46.520646629702064,-32.49916482040187,-5.101359027830696,-8.248396374203573,-30.93045060276983,32.23395717796923,18.349321166181937,-15.683501841588843,29.696755201096522,48.924590554149646,-25.495757622169325,-13.741009416294581,49.28982521122116,-36.21174286945727,-42.281223667382825,2.0991160307917127,-3.1570897182367474,-42.171125302086494,-20.99639769787184,-8.106333674552644,32.22096215636364,20.784235415391805,41.45266384595229,-16.75000630319473,-19.06215774994996,-3.6818299222213113,-49.24718630928765,-29.26799119180602,-28.85288897838929,-43.8909966890545,-4.486931027631869,40.552020530674525,-49.596958346551325,12.841466671225696,37.93327178468235,-39.24788973800898,41.72582831278852,31.852164346476357,-28.54286550861299,40.534357559415895,30.401578624884166,-38.86109070645334,33.059944735531744,4.218293869937774,31.59599085012465,11.766499686640131,-10.814299151854257,10.114046953249613,13.618074066354893,26.62061475869146,33.0681758537759,16.32106688780472,48.964820906801705,27.85509388472289,41.07649988387524,-18.05056666353503,-18.377256788741025,-13.766492378363196,-6.028371066028093,46.14001350270543,-42.64687806576822,-0.1556420306388162,-33.88394783731753,31.089336541920474,-46.8855731989037,-4.485574283444606,-10.525897707374853,-40.781900999920815,A
-5.208247630119334,0.2638710938992368,5.017261330697302,-1.0551858354298176,2.6778277978480443,-0.9495055155456242,2.2077436097393743,6.445246052274221,-6.390466078181534,3.9075706801196812,-12.328104973834364,30.903049802564652,-36.252534662569644,48.35057563020331,-44.15456548697847,-21.08972268426623,27.489911419773065,-14.247871715550751,-1.9646510595412678,-31.334148856974796,21.549588215627693,-32.04583870895182,34.87310970845371,3.949954529604291,4.815682897561189,43.351159224205986,27.299958125456612,24.31394864679241,35.80401662109294,-40.818271619489295,22.604436294714176,-26.679208689752308,-21.905365927122766,-48.485386276855756,39.37210632455795,23.911293210801716,-36.071286886448675,-17.207679668422116,-2.006713293633254,-0.6089217757309839,9.565394074363645,-2.781629027146195,14.86453156687459,38.38707959794344,-10.192744477934987,37.67109193908584,-28.038978399802172,-37.861867493772934,-26.059870338843993,-29.34073449716831,48.50790834495737,-11.894627355509655,15.147326893468431,19.60526529884028,-5.479137726872231,-27.64282652117528,-6.190198651128512,-2.623911369356115,45.40076899205491,6.86237050361089,46.98726053410515,7.6712649024614805,-35.500198439241004,-11.56233617749951,29.23133259374322,-7.837773212494234,-40.026615515838216,-40.39238394119222,-26.29352439419047,6.477178365542102,33.015497709967775,3.3712748836933955,24.608038667279544,14.559310355551887,2.4099185143082735,-28.519207270800486,38.31685396886422,-22.42846028530472,-24.718007004456656,-24.220237549576552,-40.431455164205545,-0.1345959095370617,-17.24697122904876,2.1941981061560867,-4.6884618860730285,1.9791805816684018,-20.23466481122703,31.51381130260954,3.4193000916355487,-29.156533104105474,40.18037002508481,-39.05448991663442,23.343448090163307,17.844840477077355,-42.71410774297561,40.15076153454497,-18.368757821822644,24.08950156146018,-22.299841414915743,2.569174314754619,A
5.748514786763666,-1.0577718503643503,-3.5353284586429146,-9.729113521511959,5.94210044668187,-3.4412268192802387,-2.8538106118389965,-3.279876738023755,-0.025213383753238006,4.049991464381542,47.233361381208496,11.07764098681804,-20.367723853951404,-4.162285359225692,17.60411510814896,-5.481110448394247,41.074856236537045,36.74607363964898,-35.31898230394764,28.494089406339413,44.24149119587709,-18.309177562501034,-26.17802860455083,-49.041125369312056,-38.43425644552929,46.0913070958255,-10.887837226246269,-11.265846054135075,-23.33210820052283,-33.59410893159095,0.8790190948263259,22.31876565842441,5.079533360117125,-46.45497630481208,30.34696409636672,43.159415169429195,-5.962325919257907,-13.353544720033938,-27.01459894440015,-19.812970016272015,14.444750758984668,27.014612786287444,-16.778426365266043,-16.032737662204674,-4.889868029761033,-32.97972234803055,42.72081881770711,20.545606845345148,-6.641657172554908,-37.772748811105586,34.88255482246679,-1.6285655023196028,29.688288405234616,-46.660591274915106,-22.63459037180452,12.209537669140417,-1.2076678772331064,-20.49280220233691,-29.88697625241815,-19.81866708495175,24.23394008768031,-31.62926494986945,9.381320764220746,-7.631916656733971,26.30379038607417,-29.838147738108034,-22.991042376319935,-10.131246809115169,-33.34243912939363,-3.880522785525578,-8.394919184984204,49.00855442807112,9.38637092780872,-43.05379748928529,-4.005835248296641,37.85015307431553,36.6767587389204,46.18052198709154,39.42308668532412,-32.37002984856446,-49.64297255069297,11.625268923611834,20.244436683994977,-36.87878499989239,-33.316470080181304,46.307656338870075,44.38332547452586,-34.302845130032196,-25.299159573332254,39.21136620219259,-6.50066693666318,29.807262586132225,-10.401396924069907,23.638291530809525,-10.317419694657936,39.91790949245622,-17.442732096136794,2.3118131994128817,2.1755907727210584,14.887137861727709,A
5.437262620010216,-2.1485855919368335,3.2620407009033805,4.413685005426304,-4.061653366452369,-8.067570609258134,7.89331441288925,3.542319435631857,2.962208177525829,-8.821949695760441,-19.329995543682564,14.266050726498321,-35.89641804555692,39.361352331213084,-35.582651243886886,34.029493477835246,19.314806938380755,-15.893292748252776,-17.25667620715199,46.60450740822316,-30.501613777631174,22.295876543303223,-31.631769974362754,40.53975206205351,24.193900490142823,43.2704688513937,37.9107712617902,4.949888363285069,-34.777089071212174,-27.854048596016078,-29.818212614749505,-27.93605572751783,-2.358585491904094,36.77934744794119,-47.688539492832085,-26.151959340581865,9.68029810996618,36.532348125776636,-20.251961317605684,-11.747284081319265,-12.657459028549468,-20.630633707008407,19.876262750869458,15.581472245065953,34.327501001009026,41.757738016920726,40.04757980921805,4.01608378787153,-31.430253757548464,-27.783795046103922,9.025379846092903,41.83981849842745,3.043143556470376,43.572854476677946,-23.774998208106446,-41.36532222449327,29.629040608405546,37.93835819395946,-5.191874341350847,-39.75557823220353,-45.76727054713046,-43.744208440416884,-6.088554041685654,-26.518500906141483,-3.807676349324197,-1.1510497530645623,-4.190714792462337,11.992240699064475,17.940378527560412,-10.405460421036196,-16.29682878319234,-13.15987155631192,-42.98184699362794,-17.83692471053363,-30.00873538234653,-20.91598279363833,21.439710070757798,48.85384346760928,42.35529670092873,32.16253145274301,23.719706672717408,44.49376492010593,25.204184580339188,-2.9045329535666866,10.136192571700143,-19.421502890962017,-49.66916622130272,-14.638710566833659,-9.517014839802037,23.309215758828245,35.92205040229379,46.265471786941575,-14.820824664374577,45.73969363651116,29.938555669357186,-46.915562226428,9.526084703680212,-13.435820022490631,-46.59887907450829,3.1503082864304375,A
6.357461150078528,1.3210831217210632,6.957688346351322,9.491223674735231,9.142006417604843,7.121786927804152,-9.781052523372622,7.714544164739131,-8.49875372344709,7.0238794035353465,8.481708088636921,-24.77692451684025,43.98797509579124,11.045423716970326,-32.40363466294568,22.125685903504348,-0.08604463657707839,-2.6765954579605165,33.45332627840524,-36.18202015417571,-0.9013261827828813,28.076305461628024,16.038843885920997,-49.45863425474673,28.745059214427613,44.46719148357704,20.46688348417696,37.59009248945573,-13.918828103882689,-14.93968542084778,-17.913546994617526,23.496942695100216,44.20659566545672,38.540077131280796,-34.978609927686634,12.610773498453398,49.59582795273279,-20.463158255414072,13.478479301490388,40.66238302153232,39.9548140110827,-17.85247177734113,-40.60750850680643,14.600895907089239,44.69674980767965,0.7983727859128251,-4.229260536494351,36.394840729729765,-7.540332092575397,18.09287043329337,-11.135764226176256,-12.28625071267436,-31.219243465850198,-41.15483296971914,38.51606759140293,-31.878017576391613,-43.77815978138315,8.230810895328801,4.599674830819211,6.775670330589165,-3.1895111899511193,-35.80636477818652,-47.90851669004322,-45.358607277557,44.31471458353586,3.185425872619028,-10.027906451669978,-8.916818384320102,15.219534819160188,-12.333722240581821,29.645906648441056,-24.005708273130534,-13.274087051844639,43.499681569075065,-23.97163258020424,16.158589737767343,-13.543272387682002,-2.880288594840664,-45.48117139518788,-33.276610999318855,-39.80872158414134,34.471514773100424,46.16912582224873,-43.20253856870365,-42.315422980575256,5.21689419865595,0.40349247756385864,15.057213277944683,23.68058354965477,29.7219465689426,-35.091661975496,-46.216427076251584,38.9158872664231,-3.045910628621897,47.12443265209896,3.2769485202336455,1.0027375500738742,12.297935891280702,-32.985601845762126,-24.59594949613638,A
-4.396518627767527,2.2013667706673523,-9.238635377002407,5.423633922364562,-7.76587755534057,-1.786236566484563,6.348920046506027,3.9069799301667025,-9.879146062838661,-1.9393533091490234,40.5806459723717,-28.767225001116316,-26.702916801665445,0.998416268084334,14.115135355615266,-49.90961333852587,-4.321880940899703,-10.098687443925854,36.56191925432218,33.96974670366248,40.59234520086369,34.20506104869651,28.671136365717942,35.90049607907662,-32.519347556615116,-15.91509083156837,18.361832496994438,42.31309585678325,16.690876602395676,-29.20510955889911,44.46650638195561,26.03418039333262,21.654375615444124,26.250661731113,15.914469084950952,-47.78874162388574,-24.638174036065696,45.657183995965184,-21.13957199100899,27.162648448865255,-7.55160295908702,40.75277158512304,5.766905457670404,13.188599685459181,-26.037483249792302,-44.24765935568827,25.65562934849605,-43.23567105026274,22.179819131912353,5.549286196182464,32.002371295685535,-29.42269105258186,4.152962193357453,11.417138735064981,-42.570220667318495,23.894068387528506,-11.097056478552084,-37.108591062082176,-11.293506670949128,-40.169851428336045,38.799587303746605,-4.324009928435757,-36.19719379461969,-24.79043222722398,22.46491033662454,28.608816717515907,-45.86836048328375,-44.011979260945445,41.718517122245686,-16.901777211055204,-30.667613253163196,-37.69423682967621,-2.4042521915884976,27.105269443793915,2.1117767554463356,-47.93263203761114,-1.6095034005850408,-18.834292277106247,18.28591701719823,2.3508968392926377,46.533714993442004,9.816415403688751,13.248096610656546,2.023077335858545,-18.89945127085205,13.060315791746035,-16.70883667615125,21.73481476344776,-26.315356269587863,-13.233863168827867,8.364832654280654,12.849170238845517,16.861286125814956,20.03164687135485,-18.169362277622636,39.25764076347727,-47.00663917455255,-31.15700619816665,-42.98591804323895,17.153697238570416,A
-9.16144966070984,3.469997216369382,9.378969835066428,3.105225246015184,-5.512551377648885,-2.8953393586691973,9.533011113169355,-5.5189517593529995,1.2305814610888532,-1.9909238263651048,-22.633476352477288,-30.084649274612918,-1.9332512426361887,11.904752174713593,11.924608925378898,5.745252944623715,49.19863600197273,36.02147771551125,-26.113979488347926,25.871625965157946,6.929722197978869,-42.94809511575921,-45.04189150772782,29.96190528452412,4.49906896759358,7.132488885453078,-16.373094512723576,43.03480711250127,21.33477822503707,42.77724952392586,-40.0732742584088,8.372934936143537,13.75272498276152,-37.400667724072235,-15.373501189631952,-28.5195652801833,48.44589755824147,4.341519115199077,-18.473908702097177,16.44966520453187,15.954762042524223,-15.266962405748565,49.392285898442054,30.89615824889931,-9.96818302185629,16.005934429696424,21.05396227289023,-32.61834803369119,37.8159172127483,32.60378099003624,25.56749307154439,-27.732393895687235,-36.37501851925683,-31.94519162897639,-40.69811907420302,44.02908299681347,35.149444959373625,-40.92205331210934,17.79707060060214,-25.441264975922373,-48.27263466880629,-20.760786247260388,-5.9969930687206485,-47.99618413791327,-17.627996917218333,20.03526292887588,-27.157154096550762,-1.5107024674201313,38.75809130364618,-47.16090167910176,28.563714559972595,-11.610717636379128,4.114989103612309,-26.91282723386014,7.894846066039364,23.069964952655013,-29.846207032256256,-15.673118223364988,6.737899770787116,-8.321900307477613,-20.684712211118917,-4.83125671031236,-20.91722328194008,-19.812641662521635,11.06336772932547,-2.29347283283019,17.707222464353507,33.7444998970784,44.296532862889734,-34.864866921973245,12.619034518642088,8.239953826126111,36.69452562076813,39.58899051158326,26.050259151534902,9.546182901507606,-30.0737200214336,-22.336160261066297,10.276708880296901,-36.0656235706033,A
5.366305958564432,7.347785439597743,-3.183254512994065,3.207927273987652,0.9809539503545466,-4.431110198891332,-4.561183943739966,0.772632950646079,-6.919942529354004,6.216197929649429,-31.603582658943708,41.143226960869015,45.63120086692099,-49.476529507281676,36.24819278530845,43.80135741651149,2.573947156452938,-5.109949119043698,41.8799496321553,-49.246684326323475,34.04858362467178,-20.34239339569509,14.116220604320304,-17.680197164219265,2.2944741039156114,30.831716223906298,-31.87310423256281,16.39186190254209,39.83368355371911,40.105170854898404,39.412093700884725,1.8463435095472747,26.770125323299652,-5.3142254706586485,-3.983661282295749,-21.614572838342728,-21.477253118413486,-46.21756780349362,3.147162390683391,-19.12390855907856,-31.23135670402589,-37.828718122378504,-15.300117004254624,39.90105620065529,1.640157545368183,5.693597344710199,-44.567211987689326,1.984634152990104,16.761174095664316,-34.92847801405108,48.3553795981712,41.51144877879656,49.31022618236406,-13.968301951149918,32.22991561214586,-17.12642834284459,24.912957366186646,44.78297826450094,-34.49793837068029,-35.968012772864796,-39.559550624354856,29.83507642811442,16.66336051002972,2.231515863367271,27.391265396372148,34.99231777848662,44.95284295795902,-29.874895038429162,-5.832337364168858,42.30133417659938,-3.86762915024277,-1.234497598424447,44.24452306970123,23.467629549557728,5.204815918670349,-14.271380134760001,41.534946886701334,-49.10614967051916,-17.89938019169356,44.60731579518614,-0.17962031251966692,12.385463308259858,3.26155972072614,-10.263929526769388,16.528243945373305,26.647472685522587,-13.557361816613998,9.052144870536083,-41.724185506900184,4.759791475886487,24.774963153667983,8.524383991762228,37.84476300163263,-21.380681279405135,-0.8243930091449982,-41.25200471922462,20.002091256206285,-5.710848839499917,3.0365474483634785,-37.16053368598904,A
